Gene	Frequency
TNFRSF10B	2
SLFNL1	2
ISG20L2	2
RNF10	2
CCT8	2
GANC	2
PCIF1	2
OPRD1	2
LPCAT4	2
C1QL2	2
SNX2	2
IMMP2L	2
TNFSF14	2
COPS5	2
ZNRF4	2
IFT20	2
CPLX3	2
FGF22	2
HNRNPA0	2
MOSPD3	2
HBS1L	2
NDOR1	2
MBD5	2
SUMO1	2
FGF21	2
RGS19	2
CASS4	2
DCAF7	2
SNX20	2
FAM76B	2
CTGF	2
TMEM26	2
OPLAH	2
BSG	2
SPATA5L1	2
LDHB	2
DIAPH1	2
TMEM184C	2
MGLL	2
TBC1D21	2
PTP4A3	2
SOAT2	2
UNC119B	2
PLAC8L1	2
THOC5	2
MAN2B2	2
PRG4	2
FSCN1	2
HIST1H4K	2
DICER1	2
PDK2	2
PON2	2
C11orf65	2
C18orf54	2
DUSP15	2
CCDC151	2
GDE1	2
RPL26L1	2
CHMP6	2
CYP4A22	2
TUBB2A	2
FBLL1	2
ADIG	2
HTN1	2
TEAD4	2
PDZRN3	2
KLHL8	2
AMPD3	2
CLK3	2
LYRM7	2
THOC1	2
XAGE3	2
UPF1	2
PCDHA2	2
PPP1R9B	2
FEM1C	2
ATCAY	2
RPS5	2
SCG5	2
UAP1L1	2
MARCKS	2
C6orf195	2
IL17RC	2
MRPS11	2
KIFC3	2
C20orf201	2
FFAR1	2
ATG4C	2
ZNF410	2
CD320	2
ZNF727	2
KCTD10	2
LEPREL1	2
METTL2A	2
C1QL4	2
C1orf210	2
FXYD1	1
MYF6	1
NEK2	1
NMNAT3	1
C8orf44	1
C9orf9	1
PSMA5	1
RAB43	1
VSTM2L	1
PCBP4	1
HN1L	1
FAM177A1	1
GLTPD1	1
TPMT	1
NRG4	1
TRIM34	1
KRTCAP2	1
PSMC2	1
FAM92B	1
PNP	1
ERAS	1
MSL1	1
EDDM3B	1
MEAF6	1
STXBP1	1
ANKRD10	1
SUCNR1	1
CCDC160	1
KCNG2	1
C12orf43	1
PRCC	1
GFER	1
GINS2	1
FKBP7	1
HPCAL1	1
ATF3	1
KLHDC9	1
TMPO	1
TMEM186	1
CA13	1
MRI1	1
TNFRSF1B	1
ZNF747	1
PCDHGC3	1
CLDN15	1
DCTN2	1
DMC1	1
KERA	1
FARSA	1
SEPSECS	1
SKA3	1
SLC25A20	1
CPLX2	1
ENHO	1
PIK3IP1	1
DUSP28	1
CDCA4	1
APOBEC3B	1
RAET1E	1
BMP4	1
COPZ2	1
DACT3	1
DTWD1	1
PSMD14	1
INO80C	1
ABHD8	1
CXCL16	1
DHX57	1
ITGB4	1
C2orf16	1
RBM19	1
IL15	1
MTHFD2L	1
PRSS50	1
ZNHIT2	1
RPS29	1
PFDN5	1
WDR74	1
MT2A	1
MRPL53	1
DRAM2	1
LRWD1	1
CAMK1	1
SDHB	1
TMEM11	1
FRG2	1
C21orf128	1
PARP11	1
NSMCE2	1
EN2	1
UBE2K	1
CELF2	1
SLC25A26	1
TLE6	1
ITPKB	1
ADSSL1	1
ELK3	1
PDLIM4	1
CXCL1	1
BLVRB	1
SLC27A3	1
TOMM20L	1
RHOD	1
NDUFV1	1
RPS6KA5	1
C17orf103	1
CYB5B	1
OR1F1	1
CBX1	1
KLHDC8B	1
HFE	1
DEFB123	1
ACOT1	1
SPA17	1
LRRC37A2	1
NUDT14	1
KLHL21	1
FTL	1
PSMC3IP	1
RNF168	1
C4orf45	1
SRM	1
C6orf57	1
SPRYD3	1
NDUFB2	1
AGR3	1
PSMB6	1
TMEM69	1
TRAPPC2P1	1
GPR153	1
BZW1	1
SAMD10	1
RPL18	1
PEX7	1
NUDT13	1
LMF2	1
RIF1	1
TDO2	1
TMEFF1	1
ACYP2	1
RAI14	1
ZNF425	1
TMEM106B	1
SLC9A9	1
C15orf48	1
MRPL18	1
TMED8	1
WFDC10B	1
TIMM17A	1
P4HA1	1
FAM120A	1
C3orf22	1
DCXR	1
CREG2	1
DEFB136	1
PSMD10	1
NDUFB4	1
APTX	1
RAB42	1
CXorf58	1
ACAT1	1
ANAPC11	1
ALMS1P	1
GABRR1	1
RNF150	1
TRAF3IP2	1
UBXN10	1
APIP	1
OR52K1	1
APOBEC4	1
RDH16	1
RABL5	1
FAM32A	1
PRPF6	1
KRTAP3-1	1
DDIT3	1
SAA4	1
TBC1D7	1
ZNF414	1
CCDC19	1
CASC3	1
OR6K3	1
CETN3	1
C16orf45	1
AMN	1
RPL11	1
EXOC1	1
CPSF3L	1
NUCB1	1
HIST1H3J	1
FLVCR2	1
C12orf36	1
CBX7	1
MLANA	1
ARL15	1
NIP7	1
PGK1	1
CCNG1	1
WDR5B	1
ILK	1
LCN15	1
SPINK13	1
SFTPD	1
CCL22	1
LIMD2	1
ABHD15	1
TNFSF8	1
PIAS1	1
ZNF273	1
OR10H5	1
KRTCAP3	1
SIT1	1
FEM1A	1
ERLEC1	1
NDUFA13	1
LYZL4	1
UBL3	1
COX5A	1
SECTM1	1
FAM133B	1
ANKK1	1
OR2D2	1
LRRC46	1
PSPH	1
EPDR1	1
DDX50	1
FAM45A	1
RCAN3	1
SURF4	1
SLURP1	1
TNFRSF18	1
LRRC58	1
SLC25A42	1
HADH	1
BMP2	1
CHST3	1
FNDC5	1
CES2	1
EIF4H	1
TTC30B	1
AGAP5	1
ARL5A	1
MAPK13	1
NDUFS6	1
RPP38	1
WFDC2	1
GGTLC2	1
C7orf65	1
ARR3	1
TSEN15	1
C19orf59	1
C12orf39	1
CD151	1
CD101	1
YIF1B	1
HIST1H2BA	1
TNIP2	1
ACR	1
ANO8	1
SNAP29	1
VAMP3	1
KIF2B	1
KRT34	1
HRASLS	1
FBXO32	1
TMEM159	1
BANF1	1
BNIPL	1
MXD4	1
ZNF565	1
IL9	1
TSPYL1	1
ARSK	1
GNG13	1
RAB25	1
OCM	1
CDC34	1
SDC2	1
SEC14L1	1
PGRMC1	1
FAM69C	1
AWAT2	1
CD81	1
EIF5AL1	1
SURF2	1
PYROXD2	1
IPCEF1	1
CCL19	1
GPHB5	1
RAD9B	1
LRRC39	1
ACSL3	1
KLC3	1
DAD1	1
MAP1LC3B	1
C6orf120	1
CCDC144NL	1
SIGLEC10	1
SLC12A2	1
JUNB	1
IMPDH2	1
MRAS	1
PLEKHM2	1
GADD45GIP1	1
STX19	1
MAPKAPK3	1
MFSD10	1
ZUFSP	1
GALR3	1
KIAA1586	1
TMEM123	1
OIP5	1
CYP2C8	1
TRIM2	1
RNF183	1
MRPL55	1
ZNF439	1
RCE1	1
PLK3	1
UBA7	1
FXYD2	1
TMEM9	1
NUDT2	1
OR1J2	1
GH2	1
CENPE	1
TOP3A	1
C19orf35	1
CXXC4	1
PRKAG2	1
POU1F1	1
TAS2R60	1
STXBP5L	1
RCOR3	1
GPR149	1
RNF145	1
TNK1	1
IGBP1	1
CKMT2	1
NANOS3	1
GLIPR1	1
SYAP1	1
NR2F2	1
SLC46A1	1
SETD8	1
C10orf113	1
SLPI	1
MANBAL	1
PTMA	1
PGM5	1
CEP164	1
OR5H1	1
LRTM2	1
C1orf101	1
GLRA2	1
SSX5	1
CBLL1	1
HAS3	1
SRF	1
TIFA	1
DDX56	1
VAX1	1
RIBC2	1
TAB2	1
LCE3A	1
SCGB2A1	1
DEFB129	1
GPT	1
RSU1	1
CT45A1	1
FLRT1	1
ZNF668	1
C17orf77	1
UBE2H	1
RPL7A	1
SARS	1
TMEM132C	1
CKMT1A	1
FGF4	1
CDIPT	1
FERMT3	1
TMF1	1
TK2	1
GCSH	1
IQCK	1
DNAJC15	1
DAND5	1
WDR55	1
SCAND1	1
TSPAN19	1
ANAPC16	1
RPS10	1
FMNL3	1
TUBA8	1
ZDHHC19	1
C4orf36	1
MEGF9	1
ARL1	1
TAX1BP3	1
PSORS1C1	1
PDXDC1	1
FNDC4	1
DRG1	1
AGRP	1
AURKAIP1	1
MED19	1
FAM35A	1
PPP2CA	1
MED8	1
CCDC104	1
ARL4C	1
CHAC1	1
EBAG9	1
DDX19A	1
DGAT2	1
REM2	1
RPS15A	1
ZFP62	1
IL27RA	1
IL21	1
SNTB2	1
C1QTNF4	1
TCEAL8	1
DOLPP1	1
CHAD	1
TAC4	1
TMEM88	1
YPEL3	1
NKG7	1
PFDN1	1
C9orf153	1
C12orf57	1
APOD	1
ZNHIT1	1
B3GNT8	1
COX8A	1
SLC13A5	1
PPP1R3B	1
EXOSC4	1
C2orf53	1
SERPINB8	1
ZNF90	1
NARF	1
USP14	1
ABCB11	1
FBRS	1
ELMOD2	1
IGF1	1
FBN2	1
KLK1	1
FAM160B2	1
RAB3B	1
DPCR1	1
GLYCTK	1
TUBB2B	1
RPL22L1	1
TSSK6	1
PARP16	1
MYOZ3	1
YWHAB	1
ALOX12	1
TAF8	1
SERPINH1	1
CCS	1
PURA	1
ZNHIT3	1
PFN1	1
KLB	1
POLE2	1
GRINA	1
TBX20	1
TMEM217	1
CDK5RAP1	1
RNF217	1
SPIB	1
MAPRE3	1
TBPL1	1
ATP2A2	1
KCNJ15	1
DNAJC25	1
ERP27	1
RPP30	1
UPF3A	1
TRIAP1	1
KRTAP12-4	1
NPS	1
CH25H	1
TRIM68	1
SYNJ2BP	1
HES6	1
SUCLG2	1
MAP2K2	1
AP1S1	1
CAV2	1
DPH5	1
BSPRY	1
OR4F5	1
S100A5	1
G3BP1	1
LIPM	1
MRPL17	1
COMMD2	1
SAT1	1
SPINK7	1
PANK4	1
AKAP11	1
RPP25	1
CEP57	1
PIGM	1
HSPB1	1
SNX33	1
PKP3	1
SH2D6	1
GSTM3	1
SELPLG	1
EPHA7	1
LCE3E	1
AGR2	1
GNL3	1
CCND3	1
BIVM	1
ADO	1
ANKLE1	1
EFNA4	1
POLR2J4	1
FMR1NB	1
NKX2-8	1
ZNF654	1
YRDC	1
PANX1	1
MEPCE	1
TRMU	1
RBM4	1
LSM3	1
C2orf43	1
CNTROB	1
IFITM2	1
RPS27	1
VOPP1	1
POP5	1
FAM63A	1
TAF1C	1
C5orf56	1
LIX1L	1
EPS8L3	1
PAPOLG	1
GYLTL1B	1
ERAP1	1
C4orf46	1
UCHL1	1
ORMDL2	1
DDX3Y	1
EIF2A	1
WNT9A	1
TMEM220	1
OTUB1	1
IFI6	1
C2CD4A	1
SREBF2	1
TNFAIP1	1
TSR2	1
IP6K1	1
DOCK11	1
POLR2K	1
NEDD9	1
CDCA5	1
CRYAA	1
C15orf57	1
FAM89A	1
ATP6V0E1	1
SUFU	1
MRPS18C	1
MYSM1	1
HOMER2	1
MDS2	1
POR	1
MRPS24	1
GOLGA8F	1
TBP	1
ACOT13	1
FBXL6	1
SPINT4	1
IMPDH1	1
TTLL11	1
MED10	1
ZDHHC12	1
ACSF2	1
NAA40	1
DCAF10	1
NMU	1
NAB1	1
RPL31	1
FAM131A	1
LSM7	1
COPZ1	1
HES7	1
ZNRD1	1
C7orf49	1
ENTPD8	1
PGAM2	1
NFAM1	1
ADAM33	1
TMUB2	1
GTF2IRD2B	1
TRMT61A	1
CENPL	1
DCK	1
SEPT8	1
MTA3	1
EIF4EBP2	1
FAM101B	1
SNTN	1
P2RY13	1
NDUFC2	1
B4GALT4	1
PRSS8	1
VDR	1
CEP290	1
KDM5D	1
FAM24A	1
PDZK1IP1	1
ANKRD2	1
PPP1R16A	1
TMEM106C	1
RPL29	1
ZNF83	1
ARL13A	1
NPC2	1
TCEAL1	1
PQLC3	1
CLEC3B	1
FOXJ3	1
NGFRAP1	1
ARL8B	1
CNIH2	1
PRRT2	1
LOH12CR1	1
CDC42EP3	1
POLE4	1
MPV17L2	1
KRTAP4-7	1
B3GALT6	1
LRRC17	1
C14orf142	1
FAM64A	1
NFKBIE	1
RAB4B	1
RETNLB	1
ZNF787	1
MRPL46	1
WFDC12	1
TTC27	1
PLP1	1
LTK	1
RAP2C	1
EFNA3	1
C7orf43	1
ZBTB43	1
ST6GALNAC6	1
LXN	1
DEFB119	1
ATP5L2	1
FAM110C	1
RPH3AL	1
ZNF518A	1
SF3A2	1
ESAM	1
MBTD1	1
ATG16L2	1
PABPC1L2A	1
NAPG	1
PPAP2A	1
JPH4	1
FAM83E	1
TADA1	1
YKT6	1
IGFL4	1
CCDC15	1
BIRC8	1
RAB40AL	1
MAK16	1
MEGF11	1
FHL2	1
LRRC20	1
NAT8L	1
RPS20	1
FBLN2	1
KLF15	1
FAM192A	1
SPEM1	1
STK17A	1
ASB1	1
AEBP2	1
IGFBP7	1
CDC42EP1	1
PRM1	1
DERL2	1
TACSTD2	1
TTN	1
FBN3	1
EIF3J	1
FHL3	1
SLC35A3	1
FAM69A	1
MAPK8IP2	1
MT1A	1
ATP6V0D1	1
CYS1	1
SPRY3	1
PLA2G4D	1
SIRPD	1
TMPPE	1
SESN1	1
PSEN1	1
ALKBH7	1
NPFFR1	1
SSSCA1	1
ZNF880	1
PAIP2B	1
C11orf24	1
OR1L4	1
WTIP	1
SYN2	1
TBC1D29	1
MPZ	1
ANXA1	1
PRAMEF18	1
VPS37C	1
RNFT2	1
ZNF517	1
HSD11B1L	1
RPS6	1
PRH2	1
CD164L2	1
AP1M2	1
ZBTB8A	1
KCNRG	1
FITM2	1
GTF2H4	1
NUDT3	1
HSD17B14	1
PRSS53	1
TMEM109	1
TIMM22	1
DCTN4	1
TYMS	1
KLHL12	1
GPR113	1
RPS25	1
TTC9B	1
PPP1R11	1
MAPKAPK2	1
NECAP2	1
TGOLN2	1
GPC3	1
GTF3C6	1
ANAPC7	1
RASL10A	1
RAB13	1
CRHR2	1
CHTF8	1
TXN2	1
PHRF1	1
OR8I2	1
HR	1
GRM5	1
SLC44A1	1
MRRF	1
RGS14	1
S100A1	1
GLOD4	1
SGK494	1
GYS1	1
OR1J1	1
KCNK3	1
CTAGE1	1
RCAN1	1
RIPK3	1
FSD1	1
BICC1	1
SRD5A1	1
FAM104B	1
NFASC	1
PTMS	1
SAMD1	1
KIAA0101	1
GTSF1L	1
SLC39A13	1
SMUG1	1
PITPNB	1
USP37	1
PRNT	1
C2orf49	1
LIF	1
SPARC	1
ABCG1	1
TRIM9	1
ESRRG	1
NSMCE1	1
BSN	1
ABI3BP	1
SNCB	1
RPS3A	1
CPLX4	1
ARRDC3	1
CACNA2D2	1
PRSS54	1
TPRG1	1
HIST1H2BK	1
NOG	1
TMEM225	1
C11orf52	1
SPDEF	1
RBM42	1
LCORL	1
RANBP9	1
IRGQ	1
CAPNS2	1
UBE2NL	1
COMMD7	1
ALDOC	1
GNG3	1
NUTF2	1
SDHA	1
ATRIP	1
B3GNT1	1
PHF12	1
CYTH3	1
DENND2D	1
FOXD4L3	1
QPRT	1
TSPO2	1
C10orf111	1
ANGPTL6	1
SCOC	1
TREX1	1
KLF6	1
XAGE5	1
PATZ1	1
PRDM5	1
ZNF416	1
C8orf31	1
ANKRD29	1
HNRNPH3	1
NDUFB6	1
KLF16	1
DEFB125	1
TDP2	1
RETSAT	1
CCDC24	1
WDR19	1
TAOK2	1
TTLL7	1
SNRPB2	1
ATG10	1
FXYD7	1
KRT222	1
CYP2U1	1
SLC6A13	1
TMBIM4	1
RALGAPA2	1
CA6	1
FAU	1
GJB2	1
BMI1	1
LCE1C	1
IGF2BP2	1
C6orf136	1
PYROXD1	1
ADC	1
FEN1	1
TIPIN	1
LSM2	1
TMED4	1
HRCT1	1
VPS37D	1
RHOBTB3	1
TOR2A	1
ARIH2	1
SLC25A19	1
STK19	1
PPP2R5C	1
RBCK1	1
RAB10	1
MAL2	1
MAPRE1	1
PDHX	1
TMEM229B	1
AGBL4	1
CLTA	1
CAPS	1
TTC9C	1
CHCHD3	1
EVPLL	1
SOX12	1
RCL1	1
HGS	1
RASL11B	1
KCNK4	1
BRMS1	1
CD34	1
TCP11L2	1
RRP1	1
MRPL54	1
VAT1	1
ZDHHC18	1
CCNI2	1
RABIF	1
TMEM45A	1
PNOC	1
TSN	1
SOCS4	1
FOSB	1
DAZAP2	1
HPRT1	1
TMEM161A	1
EIF2B2	1
USP22	1
C20orf112	1
GYPE	1
UBTD2	1
GINS1	1
RNF8	1
MORN4	1
TSTA3	1
P2RY12	1
TSPYL5	1
GEN1	1
STK32A	1
CYHR1	1
ANP32E	1
RNF13	1
SLC30A10	1
AAK1	1
C12orf61	1
SFXN2	1
C9orf173	1
NUP93	1
HOOK2	1
TFE3	1
EREG	1
ATP5G2	1
C14orf79	1
PAPD5	1
GMPPB	1
CNN2	1
IKZF4	1
NUDT6	1
BHLHB9	1
RPSA	1
RRAS	1
GALE	1
ZBTB8OS	1
LIM2	1
C20orf196	1
STUB1	1
OGFOD1	1
FNTB	1
RPL23A	1
CHST1	1
SEC14L4	1
FXR2	1
FAM177B	1
PSTK	1
VBP1	1
TENC1	1
KIAA2026	1
DSE	1
BCAS2	1
NEK1	1
NKD1	1
GTF2I	1
TMEM200C	1
S1PR2	1
SLC26A1	1
CMTM1	1
DHRS3	1
ANKRD40	1
RASGRF1	1
UBE2E2	1
SLC6A10P	1
PYCRL	1
GPR50	1
CTCF	1
HRH2	1
PBK	1
OSR1	1
LPAR6	1
CSH2	1
FOXD4L1	1
SMAD5	1
SLC35E4	1
SPIN4	1
CCL24	1
HOXC5	1
CABLES2	1
UBA52	1
PGD	1
ABHD14B	1
GREM1	1
SLC16A4	1
MIP	1
C17orf58	1
UNC5B	1
SBF2	1
CLRN3	1
SGCE	1
C12orf45	1
PRR23C	1
RTKN	1
UTP3	1
AGPAT5	1
TOMM22	1
MYOG	1
SOX2	1
NDUFV2	1
RPL13A	1
CRIP2	1
IDH2	1
NXT1	1
OMP	1
PXT1	1
TST	1
GNA15	1
SNRPD1	1
LENG9	1
NBPF15	1
EMP2	1
AMT	1
EDEM1	1
DNAJC16	1
PF4	1
TM4SF18	1
IRAK4	1
SYTL4	1
ZNF234	1
SCPEP1	1
PPAT	1
PI4K2B	1
CCL8	1
APOL2	1
DYNLL1	1
GPSM3	1
TCTN1	1
FAM103A1	1
E2F5	1
RNF24	1
FAM129B	1
TNP1	1
STC2	1
LRPAP1	1
SELK	1
RAB2B	1
ZBTB7A	1
TNFRSF14	1
USP19	1
ALDH8A1	1
POLD4	1
ZMYND19	1
LINGO3	1
MMD	1
VPS37B	1
TMEM86A	1
FXN	1
MCFD2	1
PTX3	1
PIGP	1
OR7C2	1
RXRB	1
NES	1
BARHL1	1
SELP	1
TGFBR2	1
ESRRB	1
NDNL2	1
SPANXN1	1
PAQR7	1
SMAGP	1
EHD4	1
CRELD1	1
MOB2	1
C8orf4	1
POFUT1	1
USP9Y	1
CLSTN3	1
EXOC3	1
LPCAT1	1
TAF1B	1
SNAPC2	1
NOS1	1
TGFA	1
ANKRD46	1
NT5M	1
PSMD8	1
TANC1	1
IFITM1	1
LY6D	1
SLC35C2	1
ACSS3	1
ASAH2	1
C9orf41	1
HIST1H2AM	1
C14orf80	1
CAPN12	1
LRP8	1
LIMA1	1
TOMM40L	1
CCDC163P	1
CCDC137	1
CLCNKA	1
DEFB121	1
ZDHHC21	1
CHCHD5	1
ZRANB1	1
FBXO48	1
DNAJC30	1
BOD1	1
FGF8	1
TCTN3	1
PHF7	1
ATP5O	1
SNF8	1
BIK	1
ALX3	1
NKAIN3	1
UBL5	1
EFHD2	1
NBPF16	1
ITPKA	1
HEATR2	1
H1FX	1
LEKR1	1
MLPH	1
SERPINB9	1
PCYT2	1
MBLAC2	1
KRTAP4-1	1
RER1	1
RCN1	1
HSD17B12	1
CT62	1
UCHL3	1
RBP1	1
PSMG2	1
GSTM4	1
LIMS2	1
CSTA	1
RGS13	1
SPINT1	1
OVCA2	1
FAM3B	1
TPRN	1
RPS7	1
CPLX1	1
FABP2	1
GAS2L1	1
NUDT19	1
PAG1	1
ZBTB32	1
WDR72	1
HOXA4	1
NEUROD1	1
GTF2H2C	1
RPL7	1
SIKE1	1
MTFMT	1
HOXA10	1
ETFDH	1
PPP2R4	1
ZP1	1
NBL1	1
SPIN2B	1
RBMY1F	1
AHSA2	1
DNAJC5	1
POLR2I	1
DYX1C1	1
CYP27C1	1
PYCR1	1
TAS2R10	1
PUF60	1
CD2AP	1
PRDM8	1
JDP2	1
BCAT2	1
PLA2G2D	1
MT4	1
PUSL1	1
ALKBH2	1
LIPJ	1
CTNNAL1	1
SAC3D1	1
TMEM51	1
CCDC42	1
CSF2RB	1
INPP5D	1
SLC30A4	1
PRR5-ARHGAP8	1
GTPBP2	1
MSMP	1
FAM162A	1
PDE12	1
TMEM14B	1
MBD6	1
CASP7	1
SLC25A21	1
PHAX	1
FAM20A	1
CGRRF1	1
RPS19BP1	1
OR5C1	1
FCER2	1
RNASE13	1
GNPDA1	1
DLX1	1
CCL3	1
LYSMD4	1
SLFN13	1
ZBTB48	1
MIS12	1
PRDX5	1
ANKRD22	1
ODC1	1
GCNT3	1
LY6G6D	1
STMN1	1
IL17D	1
TFF1	1
SPSB3	1
COQ10A	1
AP2B1	1
MAPK1IP1L	1
MFSD3	1
SIAE	1
PLEKHA2	1
MDK	1
ARF6	1
CPNE9	1
MED4	1
B9D2	1
NUBP1	1
OR10H2	1
SH3YL1	1
DLX4	1
IDI2	1
IMPA2	1
ATXN7L1	1
EPS8L1	1
CACNB3	1
ZNF7	1
NUCB2	1
OR2T35	1
VPS54	1
NHLRC4	1
THBS1	1
NXF2B	1
UBE2C	1
TSC2	1
SORCS1	1
PSG6	1
RYR1	1
TBL3	1
S100A11	1
PNMA2	1
TMED6	1
DDB2	1
RBM11	1
AREG	1
NTN3	1
UBE2D1	1
C12orf49	1
IFNK	1
CCL13	1
C8orf86	1
EFNB3	1
ENOPH1	1
SLC25A28	1
DENND2C	1
LYRM2	1
PCP4	1
HNRNPA3	1
ZNF345	1
ZNF213	1
MYBPC1	1
ARRB1	1
TBC1D3G	1
PKIG	1
RPLP1	1
C19orf73	1
ORMDL3	1
NEURL2	1
SLC22A5	1
JKAMP	1
ARHGDIG	1
GSTM1	1
HYLS1	1
NDUFS5	1
C21orf62	1
TIAL1	1
PFDN4	1
TMCO1	1
DNAL4	1
TRNAU1AP	1
COMT	1
C1QL1	1
SERHL2	1
SEP15	1
CKS2	1
KISS1R	1
RHOQ	1
DEFB4A	1
CYP2D6	1
TFB1M	1
IER3IP1	1
PHLDA2	1
TMEM87A	1
SRR	1
GNB1	1
LIN7B	1
MYRIP	1
ZNF286B	1
GRIA1	1
FABP12	1
OLFML1	1
LDLRAD1	1
MRPL11	1
C7orf55	1
PRTFDC1	1
IKBKG	1
PRLH	1
PDSS1	1
POLI	1
CD70	1
STYX	1
CYGB	1
TP53RK	1
IL4	1
CLN3	1
ITGB2	1
SYT7	1
SLC29A2	1
TAP1	1
FGF16	1
CST3	1
YIPF3	1
TTC36	1
RIPPLY1	1
ISX	1
BDH1	1
A4GNT	1
CHMP1B	1
POLDIP3	1
TRAPPC1	1
RTP1	1
C5orf20	1
BTBD1	1
RAB18	1
PIGU	1
FAM181B	1
SIAH1	1
ANK3	1
LRRTM2	1
SIRT5	1
NR2F6	1
NSMCE4A	1
TMEM52	1
UBE2B	1
RFXANK	1
CLPS	1
TRIM59	1
TAPBPL	1
LPAR4	1
KIF14	1
HSPA4L	1
ASPHD1	1
CDKL1	1
KLRC4	1
GBE1	1
BUD31	1
IK	1
SORD	1
C17orf75	1
OTUD3	1
PLEKHB1	1
SLC31A2	1
ZNF254	1
ZBTB44	1
ASGR1	1
INO80E	1
SGPP2	1
WFIKKN1	1
CEBPD	1
OR3A1	1
RC3H2	1
TAS2R43	1
C9orf152	1
PIPOX	1
OXR1	1
HIGD1A	1
OTUD6B	1
SCARA5	1
CLEC18A	1
MRPS23	1
GPRC5D	1
AHI1	1
ZNF706	1
GPR3	1
RUNDC3A	1
PLA2G3	1
PLEKHH3	1
THRSP	1
HELT	1
RFK	1
GSTA3	1
CGB	1
SYNGR2	1
SNN	1
CAMK2G	1
GAGE2A	1
CD7	1
DLX6	1
WDR34	1
C17orf85	1
NUDT18	1
CCKAR	1
KCNMB3	1
CCDC12	1
CMTM3	1
CXCL13	1
MAPK3	1
KIF2C	1
SIL1	1
DSCR3	1
GGA1	1
YIF1A	1
TMSB15A	1
STRAP	1
HMGB1	1
MRPS36	1
GNRH1	1
MRP63	1
MRPL3	1
FAM193B	1
SLC7A7	1
STMN2	1
CLGN	1
C9orf142	1
GDI2	1
ZNF32	1
IFI27	1
SFT2D1	1
MMP14	1
CISH	1
PLIN4	1
RAB5B	1
BLOC1S3	1
ZNF740	1
TSFM	1
ODF3L1	1
CHIC1	1
TK1	1
ACSS2	1
RNF166	1
FAM96B	1
GPR150	1
C3orf72	1
TEKT2	1
PEX14	1
CHST11	1
RNF115	1
HPSE	1
GMNN	1
RCAN2	1
BHLHE41	1
SFXN4	1
C4orf29	1
GPX4	1
AHSA1	1
SPHAR	1
DNTTIP1	1
KCNE2	1
PSMG1	1
SLU7	1
GPR88	1
IDE	1
FSTL1	1
PARD3B	1
YY1	1
CAV1	1
PCTP	1
KCNJ13	1
PGRMC2	1
HAAO	1
MMP24	1
NIPA2	1
TCEB2	1
CUTA	1
CD8A	1
CITED1	1
PRRG4	1
DNAJC17	1
PSCA	1
REXO2	1
MAPK12	1
TOMM20	1
THTPA	1
CHST10	1
MANBA	1
QKI	1
SLC26A2	1
PDXP	1
ATXN10	1
RTP4	1
HMGB2	1
OR13C5	1
KCTD17	1
CD40	1
RGS17	1
