Gene	Frequency
H2AFY	1
SLC30A2	1
CCL17	1
SPESP1	1
TRIM68	1
PDIA3	1
GLRA1	1
DPYSL4	1
TMEM179B	1
COPS5	1
FABP3	1
CUTC	1
SLC25A3	1
RFPL4B	1
LYZL1	1
FAM64A	1
CCBE1	1
CRY1	1
CD74	1
GSTM5	1
RBP5	1
TAF12	1
ANKLE1	1
PSMC1	1
SRI	1
JMJD7-PLA2G4B	1
SOX7	1
MFAP3	1
C9orf156	1
SCUBE3	1
UCP1	1
UBB	1
TRIM62	1
RHPN2	1
SPAG8	1
PID1	1
KHNYN	1
ARHGAP19	1
LEPROT	1
CYB5R3	1
CAPZB	1
AK1	1
RNF26	1
GABRR1	1
RHOH	1
RPL10A	1
HIST1H4A	1
GNG12	1
AP2S1	1
ARNT2	1
FEZF1	1
RSPO1	1
FCGR3A	1
MVK	1
OR13C3	1
CDC14B	1
ATP5G1	1
OR8J1	1
CHMP1A	1
UTP6	1
TFRC	1
WNT3A	1
MST4	1
P2RX7	1
NFXL1	1
RNF121	1
EIF3B	1
LIMD2	1
C1orf63	1
DNAJC8	1
SEPN1	1
GNAT3	1
MKNK1	1
RER1	1
CCM2	1
ZC3H8	1
ACP1	1
TOM1L1	1
KCTD16	1
SIDT1	1
OR52M1	1
DDOST	1
RASL10B	1
SLC25A24	1
WIF1	1
MLLT6	1
HBD	1
PGAP2	1
SAP18	1
ZNF317	1
PBXIP1	1
PSMC3IP	1
PHIP	1
KLHDC8A	1
NDUFB2	1
DYDC1	1
LIG4	1
RASSF7	1
TAB3	1
NME4	1
DUSP8	1
TFCP2	1
LMBR1	1
GPBP1	1
TAZ	1
GOLGA6L1	1
DGKZ	1
OR10G3	1
CDC42	1
SLC5A4	1
EPSTI1	1
NDFIP1	1
ADPGK	1
C16orf58	1
MDH1	1
OR6C2	1
SH3YL1	1
KRTAP12-2	1
CPOX	1
PCDHGB1	1
LYZ	1
ABI3	1
SOX2	1
PEX10	1
MMP16	1
RNF207	1
RIT1	1
KRT27	1
MAPK1	1
THNSL1	1
IL27	1
STMN4	1
FLII	1
C12orf44	1
DDRGK1	1
PSMC6	1
RBAK	1
KRTAP5-4	1
LAT	1
VSX1	1
NEUROG3	1
LGALS8	1
CYB5R2	1
BCL2L14	1
SLC19A3	1
AGAP2	1
SLC7A7	1
XKR3	1
GOLGA6A	1
TMEM39A	1
VCX3A	1
MTRR	1
SYNCRIP	1
ACY1	1
PGK2	1
TAF1B	1
SPINT3	1
ZBTB46	1
VPS28	1
TRIM35	1
OR4F15	1
ZNF100	1
PLAGL2	1
TRIM43	1
TMEM18	1
RBM24	1
AKTIP	1
SOX11	1
OR2T35	1
NFKBIA	1
CCDC84	1
DMC1	1
TNFRSF11A	1
FBXO31	1
SIK2	1
CD69	1
PRKCZ	1
HOXC4	1
GRIN2B	1
HOXA1	1
PBX4	1
AMT	1
ADAMDEC1	1
RASSF1	1
C6	1
C9orf142	1
ZNF668	1
HNRNPR	1
LTBP4	1
INSIG2	1
RIMS2	1
RALGPS2	1
IFI35	1
SERPINA5	1
NOM1	1
BMP6	1
HSBP1L1	1
CYP2F1	1
USPL1	1
SHROOM4	1
OMG	1
ZNF284	1
ATG4C	1
RND2	1
GRK4	1
WFDC10B	1
DR1	1
GPX5	1
HIP1R	1
SMARCA2	1
ADARB1	1
NDST4	1
DDAH1	1
KRTAP4-4	1
OR10P1	1
PPP1R12B	1
KRT1	1
XAB2	1
PLEKHH2	1
KATNA1	1
MAML1	1
JAM3	1
DAP	1
DCUN1D5	1
STAC3	1
CD58	1
OR10A6	1
AP3M1	1
DNAJB8	1
OR1B1	1
NDUFS8	1
DEFB127	1
ASNA1	1
MFAP5	1
SFRP4	1
TBCA	1
ZNF860	1
FAM43A	1
GSTK1	1
FNTB	1
LCMT2	1
ALG9	1
TERF2	1
CHAF1B	1
AKR1D1	1
ITM2B	1
PLCD3	1
RIMS4	1
RANBP3L	1
OR10G4	1
POU1F1	1
XRCC2	1
GPATCH3	1
HEXA	1
AQP11	1
CCDC144NL	1
GRM7	1
DGAT2	1
NCF1	1
SLC27A6	1
RPL26	1
KLHL18	1
RFXAP	1
BIK	1
TNFAIP8	1
DNAJA3	1
ASCC2	1
SUSD1	1
DUSP4	1
WFDC2	1
PGS1	1
LYPLAL1	1
ZW10	1
OR51G2	1
OR14J1	1
POP5	1
PTGDS	1
SORCS2	1
OGDH	1
PRDM14	1
GTF2I	1
FOS	1
CCR5	1
OSTM1	1
EFCAB7	1
OR14A16	1
KRR1	1
RPAIN	1
SLC5A6	1
PSMD2	1
RHBDF1	1
ZNF645	1
RHD	1
ZNF493	1
LPAR4	1
C19orf48	1
CRHR1	1
ANO9	1
TRPV3	1
OR5H14	1
NMI	1
PTMA	1
FMNL2	1
PSAPL1	1
KRTAP19-7	1
ZAP70	1
GNAZ	1
PRTN3	1
GRASP	1
PDE12	1
AMN	1
LRTM2	1
LIPI	1
TNFRSF25	1
ISYNA1	1
CHMP7	1
CEP57	1
HMOX2	1
R3HDM2	1
CHD1	1
PGP	1
ZNF431	1
TCN1	1
A1BG	1
MTDH	1
LAS1L	1
KCNH5	1
RNF182	1
CDA	1
IFT20	1
APOA2	1
C12orf75	1
FAM43B	1
TRIM7	1
TCTEX1D1	1
PRDM7	1
NUDT3	1
MYOCD	1
PDGFB	1
TMEM218	1
PEX1	1
WFDC10A	1
CARTPT	1
MYL2	1
PCDHA10	1
RAB18	1
C11orf70	1
VCPIP1	1
HYOU1	1
DMP1	1
HSPA5	1
GLP2R	1
SCFD1	1
BTBD8	1
WBP1	1
OR52A5	1
TMPRSS12	1
RAD52	1
FAHD1	1
NXF2	1
INCA1	1
TSPAN6	1
CCND2	1
HTRA3	1
PSMA4	1
SBSN	1
TRA2A	1
FDXR	1
D2HGDH	1
ZBED5	1
OCM2	1
YARS2	1
RAB34	1
GNLY	1
TRAM1L1	1
ESCO2	1
MBOAT1	1
VTA1	1
DPT	1
FLT4	1
GPR52	1
RASD2	1
FOXN4	1
WDR55	1
CD3E	1
LRRTM1	1
IL19	1
DNAJB7	1
AAGAB	1
XAF1	1
OR6Y1	1
SUPV3L1	1
KRTAP10-8	1
GXYLT1	1
C5orf52	1
OLIG2	1
RAP2C	1
FAT3	1
PPFIBP1	1
COMMD8	1
NPHP4	1
GZMA	1
EIF2B2	1
PLAC9	1
HOMER2	1
UTP20	1
TNRC6C	1
SLC35A5	1
METTL4	1
RFC1	1
SHMT1	1
TNFRSF21	1
CDK9	1
GCNT2	1
JOSD2	1
GTF2F1	1
ZNF474	1
OR1S1	1
CCDC37	1
ACAA1	1
RPUSD2	1
C1orf95	1
USP14	1
ABHD1	1
GPR56	1
PSMB3	1
SCGB3A1	1
NECAB2	1
E2F2	1
RAB27B	1
GZMB	1
TNFRSF6B	1
PCNP	1
MLST8	1
RASA4	1
GNPDA1	1
LBH	1
CFLAR	1
B4GALT7	1
OR1K1	1
PPP3CC	1
NAP1L5	1
SERTAD2	1
TMEM126B	1
MFSD6	1
REG3G	1
CIB1	1
NXPH4	1
DOHH	1
TXN2	1
CRYAA	1
RALA	1
TCP11L1	1
CST4	1
KRTAP5-5	1
FGF5	1
CACNG6	1
UCK1	1
MAGEA1	1
MPZ	1
CTXN3	1
C6orf201	1
ATP6V1G2	1
B3GAT1	1
UTS2	1
ME1	1
ISOC1	1
SLC5A1	1
MRPS18A	1
AGA	1
ATP5S	1
RNF25	1
RTDR1	1
PRPS1	1
KRTAP1-3	1
MSMB	1
PODNL1	1
KRTAP4-3	1
OAZ3	1
GPBAR1	1
MRPL16	1
BACE1	1
ZC4H2	1
MRPL1	1
FOXB1	1
YIPF2	1
DDX25	1
SLC2A8	1
MED17	1
KDM5A	1
SYPL2	1
SH3RF3	1
ENDOG	1
TMEM161B	1
MS4A12	1
DEFB116	1
C15orf27	1
GLRX	1
TNFRSF9	1
PQLC3	1
PCP2	1
IFNA6	1
TMEM45B	1
SH2D1B	1
FGFR3	1
MUC1	1
BHLHE40	1
UBQLNL	1
AGPAT2	1
PLK1	1
KLHL21	1
B3GNTL1	1
SERP2	1
CLN6	1
C2CD4D	1
HSD17B12	1
GRPR	1
N4BP2L1	1
WDR82	1
CENPQ	1
VSIG2	1
THRB	1
SERPINF1	1
GPI	1
NR5A1	1
ZNF222	1
UPK1B	1
ZNF732	1
DLK2	1
RARG	1
NPHP3	1
LSS	1
PDK2	1
MAPK9	1
ADAP1	1
NDRG4	1
HAGH	1
PGPEP1L	1
ATE1	1
RDH8	1
CTF1	1
MAGT1	1
ZBTB20	1
PPM1K	1
TNPO1	1
SUV39H1	1
APOC2	1
UBL5	1
NNAT	1
THAP2	1
TAB1	1
NDUFV2	1
SCG3	1
TRIM54	1
MSL1	1
A1CF	1
SSX7	1
PPP2R2C	1
AP4S1	1
DPP3	1
C19orf10	1
SMOC1	1
CHAT	1
ZBTB48	1
ICA1	1
MYH3	1
JAKMIP2	1
TBC1D14	1
GRHPR	1
VPS13C	1
TMEM8B	1
RHOBTB1	1
FGF9	1
PDDC1	1
EFNA5	1
TSHB	1
COMMD2	1
PSPH	1
KIF25	1
MKRN3	1
C16orf90	1
USP3	1
RAP2B	1
MSRB3	1
MRPL40	1
NPHS2	1
ABCG8	1
DUSP12	1
CNRIP1	1
HDDC3	1
RRS1	1
UAP1L1	1
SERGEF	1
CCDC7	1
BTBD6	1
HTR1B	1
TUBG2	1
RGS14	1
HEYL	1
PDLIM1	1
CCDC28A	1
C1orf50	1
DBP	1
IGF2	1
MRPL52	1
DDX52	1
TMSB15B	1
ZADH2	1
ZBTB7A	1
WDR61	1
AZI2	1
CABP5	1
TPH1	1
C2orf40	1
UFD1L	1
OCIAD1	1
RNF216	1
ATG9A	1
CYP2U1	1
ACTR10	1
PGAM4	1
CALN1	1
TM2D1	1
HIST1H4F	1
EXOC5	1
HCCS	1
TIGD7	1
TNFRSF10D	1
ALOX5	1
RMND1	1
ZC3H3	1
DEF8	1
SUPT3H	1
TES	1
DCTN6	1
NAF1	1
ZNF513	1
RNF170	1
OTP	1
RGPD1	1
MXD4	1
C8orf12	1
TBX6	1
ALDH6A1	1
HDHD3	1
ECHS1	1
UBXN6	1
SERINC1	1
PLAC1	1
PNPLA2	1
ASPDH	1
RTN4R	1
S100A3	1
KLHL23	1
GEMIN4	1
FYN	1
DDX18	1
TTC39B	1
HIST2H2AB	1
GTF2A2	1
TMEM150B	1
KRTAP21-1	1
SNX3	1
MECP2	1
TMEM87B	1
MIP	1
IGHMBP2	1
RRH	1
C9orf116	1
ABCG5	1
WARS	1
TMEM179	1
BDKRB2	1
CDSN	1
TCL1B	1
EIF3J	1
LYRM5	1
B3GALT2	1
TSPAN4	1
PTX4	1
PPP1CB	1
IRX3	1
MTHFSD	1
INO80B	1
CTTN	1
ARFRP1	1
ADH4	1
CCNY	1
RPE	1
SNRPA1	1
HEXIM1	1
ZNF639	1
SMG6	1
PCDHGA4	1
ZNF547	1
GJC3	1
LIN28A	1
ILVBL	1
IARS2	1
GPRIN1	1
C8G	1
GATA4	1
HOXC9	1
RLN2	1
HN1	1
EHD4	1
TRAPPC5	1
MAP1A	1
RPL9	1
TNFRSF14	1
MRPL22	1
HIST1H3C	1
G6PD	1
TP53INP1	1
SLC1A1	1
SLC7A4	1
MARCH11	1
CST9L	1
C1orf192	1
OR52B4	1
MEIS3	1
OR8I2	1
IFIT1	1
KIAA0513	1
FAIM2	1
THBD	1
C9orf172	1
PDLIM5	1
CLIP3	1
PEA15	1
PSMD7	1
GPR108	1
ABHD14A	1
HP1BP3	1
ACAP2	1
PRR23C	1
CRTC2	1
PLSCR5	1
RPL23A	1
KCNJ5	1
SERPINA3	1
C6orf163	1
PTGFR	1
MEMO1	1
OR2T6	1
KANK3	1
S1PR2	1
NUDT11	1
SP6	1
G2E3	1
OSCP1	1
OR4C6	1
ZNF600	1
PCP4	1
ROPN1L	1
USP8	1
SLC22A5	1
PRF1	1
KDELR2	1
IKBKE	1
KRT8	1
FOXR1	1
GCNT3	1
TBX2	1
KLHL33	1
TUBB2A	1
SLC35C2	1
SNUPN	1
DBNDD1	1
RSC1A1	1
ERF	1
ARHGAP33	1
NEU2	1
CLDN1	1
NUDT16L1	1
GJA8	1
CNIH2	1
NBPF15	1
GNG2	1
GABRE	1
ZNF787	1
STX1A	1
PHF8	1
TEX2	1
